avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,binnedInc_mean,State_encode,Geography,binnedInc,County,State
87.0,39.0,172.2,400.9,40305.0,16912.0,16.8,0.0,43.0,41.6,44.5,2.45,52.3,9.2,44.6,36.1611740951176,5.0,43.6,11.7,48.9,9.5,63.7,45.9,43.9,42.6,20.6,97.26100018,0.948341874,0.960122519,0.035341933,52.0647653,6.801152738,38888.25,196.7109090909091,"Taylor County, West Virginia","(37413.8, 40362.7]",Taylor County,West Virginia
56.0,19.0,168.1,528.4,36466.0,6966.0,17.1,0.0,47.7,47.0,48.4,2.26,60.5,7.0,50.6,15.202390277029266,0.0,52.7,7.1,51.7,7.6,68.0,39.90189504125128,46.1,39.3,17.9,98.16408491,0.22948938600000002,0.602409639,0.0,56.87707641,3.868613139,35815.95,196.7109090909091,"Tucker County, West Virginia","(34218.1, 37413.8]",Tucker County,West Virginia
61.0,27.0,199.1,468.3,41019.0,8975.0,15.8,0.0,46.2,45.6,46.9,2.48,53.5,19.0,44.1,35.18866834335986,6.3,49.2,7.2,44.1,10.9,62.3,41.7,38.9,43.0,19.8,98.73796081,0.166057788,0.0,0.022141038,52.40597345,1.988950276,41543.55,196.7109090909091,"Tyler County, West Virginia","(40362.7, 42724.4]",Tyler County,West Virginia
142.0,60.0,189.5,453.7,38387.0,24758.0,19.7,0.0,41.8,41.2,42.5,2.57,51.5,9.1,39.1,35.363403240220485,6.1,48.4,9.3,48.2,8.0,59.7,45.0,41.3,40.2,23.3,97.41449511,1.099348534,0.23615635199999999,0.052931596,53.55768173,5.300938708,38888.25,196.7109090909091,"Upshur County, West Virginia","(37413.8, 40362.7]",Upshur County,West Virginia
236.0,102.0,183.8,433.2,37242.0,40971.0,20.0,24.40750775,42.5,41.3,43.5,2.47,48.9,13.4,43.3,46.300019899987085,3.2,40.9,7.5,43.3,9.9,54.6,39.7,37.0,45.6,27.1,97.9300706,0.361454493,0.132533314,0.214462999,47.52860823,4.112005292,35815.95,196.7109090909091,"Wayne County, West Virginia","(34218.1, 37413.8]",Wayne County,West Virginia
65.0,33.0,259.5,511.9,29331.0,8755.0,26.1,114.22044550000001,46.3,45.5,46.6,2.28,54.1,10.4,54.6,32.3,2.8,43.0,5.3,40.2,14.8,45.1,31.2,28.2,53.3,35.4,97.98364512,0.123221687,0.369665061,0.0,48.72652431,4.203539823,28429.05,196.7109090909091,"Webster County, West Virginia","[22640, 34218.1]",Webster County,West Virginia
120.0,50.0,202.6,514.6,40013.0,15816.0,18.5,0.0,46.0,44.6,47.2,2.46,51.4,19.8,52.5,34.01064653753132,3.2,48.7,6.0,41.7,8.1,63.5,42.7,39.7,44.6,21.3,98.44030451,0.117596088,0.470384354,0.0,51.70881226,6.161137441,38888.25,196.7109090909091,"Wetzel County, West Virginia","(37413.8, 40362.7]",Wetzel County,West Virginia
35.0,14.0,185.8,455.3,38600.0,5880.0,20.3,0.0,45.0,45.4,44.0,2.4,52.2,21.1,31.6,37.764837354442875,2.3,47.6,7.8,47.9,8.4,61.6,46.7,44.0,41.4,23.5,97.41482623,0.8388974490000001,0.0,0.11984249300000001,51.76954733,5.9689288629999995,38888.25,196.7109090909091,"Wirt County, West Virginia","(37413.8, 40362.7]",Wirt County,West Virginia
554.0,217.0,185.5,488.8,41932.0,86452.0,17.2,173.5066858,42.5,41.1,44.0,2.37,51.1,15.8,36.5,60.85050983523779,4.2,38.1,12.2,52.4,8.6,63.0,49.80788573221632,42.2,42.0,22.7,96.18988205,1.059393015,0.6076779999999999,0.251851338,47.88351017,6.23870268,41543.55,196.7109090909091,"Wood County, West Virginia","(40362.7, 42724.4]",Wood County,West Virginia
134.0,69.0,235.4,447.8,34419.0,22151.0,22.8,0.0,42.8,41.5,44.2,2.48,55.7,23.3,33.7,28.32696954255149,3.6,46.0,4.5,34.6,10.1,54.6,38.3,36.7,49.9,28.7,97.72588122,0.7828216570000001,0.0,0.126825855,54.03848244,6.018614271000001,35815.95,196.7109090909091,"Wyoming County, West Virginia","(34218.1, 37413.8]",Wyoming County,West Virginia
164.0,73.0,206.0,467.9,42063.0,20148.0,17.8,0.0,51.4,49.7,53.3,2.47,50.9,21.5,44.6,32.242045806057256,3.3,43.7,8.5,42.2,10.1,63.9,38.9,34.1,50.8,22.6,93.18859713,3.0511955410000002,0.391178915,0.718791257,54.12278449,3.861129137,41543.55,172.37361111111107,"Adams County, Wisconsin","(40362.7, 42724.4]",Adams County,Wisconsin
90.0,45.0,217.5,451.5,41294.0,15843.0,14.9,0.0,42.2,40.8,42.8,2.29,45.9,8.9,31.3,26.729649492099913,6.0,35.0,14.6,58.2,7.9,62.7,46.2,39.4,42.5,23.9,84.96217095,0.525229788,0.518977052,0.17507659600000003,42.79547484,6.460336538,41543.55,172.37361111111107,"Ashland County, Wisconsin","(40362.7, 42724.4]",Ashland County,Wisconsin
254.0,112.0,168.4,412.1,46375.0,45563.0,13.7,1097.3816470000002,43.9,42.0,45.6,2.35,55.8,15.6,44.4,39.40599542055055,3.3,39.8,10.6,60.0,6.0,68.4,50.9,43.2,39.2,19.0,95.66169067,1.2673466709999999,0.474981395,0.709188811,52.64644351,5.884312202,46611.3,172.37361111111107,"Barron County, Wisconsin","(45201, 48021.6]",Barron County,Wisconsin
88.0,42.0,171.7,369.9,44395.0,14977.0,13.6,0.0,50.8,50.5,51.1,2.16,58.5,14.2,28.8,32.75495352346266,4.5,30.2,18.9,54.1,7.2,65.9,46.960108616098054,37.2,44.1,21.0,86.37873754,0.664451827,0.445182724,0.252491694,52.79664691,5.547054322999999,43962.7,172.37361111111107,"Bayfield County, Wisconsin","(42724.4, 45201]",Bayfield County,Wisconsin
1214.0,406.0,158.6,479.1,54141.0,258718.0,12.0,1213.676667,36.8,35.7,37.9,2.46,51.4,16.8,28.7,44.04542337029252,9.0,31.3,20.0,65.4,6.1,72.5,60.0,54.6,30.0,17.2,86.45045286,2.359873899,3.026496072,2.879666453,49.80425278,5.921762149,52796.0,172.37361111111107,"Brown County, Wisconsin","(51046.4, 54545.6]",Brown County,Wisconsin
71.0,33.0,166.4,385.7,50998.0,13192.0,10.5,151.6070346,45.0,45.1,44.9,2.29,59.0,14.5,39.0,47.21287067364415,5.5,42.5,12.4,64.7,3.7,73.4,56.7,49.3,34.5,16.0,97.49230423,0.473008484,0.090096854,0.848412043,54.08074857,7.17472119,49534.0,172.37361111111107,"Buffalo County, Wisconsin","(48021.6, 51046.4]",Buffalo County,Wisconsin
103.0,50.0,190.1,399.2,41810.0,15159.0,16.5,0.0,50.9,50.6,51.4,2.08,59.0,14.7,34.9,27.29137359373556,6.8,40.0,11.9,50.3,7.5,64.2,43.85977480634068,34.3,48.2,23.7,91.54167209999999,0.482587714,0.41085170200000004,0.254336768,51.08041575,4.96054115,41543.55,172.37361111111107,"Burnett County, Wisconsin","(40362.7, 42724.4]",Burnett County,Wisconsin
238.0,79.0,157.9,474.1,68430.0,49762.0,5.9,0.0,39.0,38.4,39.8,2.66,62.0,14.6,27.9,37.65823684606488,11.9,33.8,20.6,69.4,3.1,84.1,72.2,66.3,22.4,10.6,94.67772455,0.7790168690000001,2.411530255,0.696485366,62.98229565,4.330985915,93564.75,172.37361111111107,"Calumet County, Wisconsin","(61494.5, 125635]",Calumet County,Wisconsin
356.0,123.0,160.1,482.4,52485.0,63531.0,10.7,487.9507642,40.6,39.1,42.0,2.44,55.6,14.2,36.1,42.6,7.0,38.5,13.5,61.8,5.1,73.4,56.9,50.8,33.9,15.7,95.12569413,1.358983689,1.202360423,0.229397712,55.24062236,5.4977711739999995,52796.0,172.37361111111107,"Chippewa County, Wisconsin","(51046.4, 54545.6]",Chippewa County,Wisconsin
184.0,70.0,157.6,455.2,45316.0,34445.0,16.0,0.0,37.1,36.4,38.4,2.65,58.2,37.3,35.4,41.994652295528624,2.7,43.3,8.4,61.2,4.8,56.6,41.9,34.1,34.0,17.6,97.12034301,0.40268845200000003,0.446144041,0.6257604729999999,57.41970774,9.86429301,46611.3,172.37361111111107,"Clark County, Wisconsin","(45201, 48021.6]",Clark County,Wisconsin
323.0,123.0,176.6,476.1,59020.0,56743.0,8.8,0.0,42.0,41.3,42.7,2.44,54.9,18.5,39.2,44.0639661393369,8.1,34.9,15.8,65.0,5.8,78.2,61.6,55.8,29.4,12.9,95.67367993,1.5139470380000002,0.531736358,0.374511986,54.30466505,4.654466449,58020.05,172.37361111111107,"Columbia County, Wisconsin","(54545.6, 61494.5]",Columbia County,Wisconsin
109.0,43.0,176.4,466.4,43562.0,16391.0,14.7,122.0181807,45.9,44.2,47.1,2.38,52.3,8.9,48.5,29.065540704838842,4.9,42.7,10.1,55.6,6.5,67.4,49.0,43.9,41.0,20.3,96.23248195,1.789722745,0.37007826200000005,0.145604562,51.27585686,5.300353357,43962.7,172.37361111111107,"Crawford County, Wisconsin","(42724.4, 45201]",Crawford County,Wisconsin
2015.0,707.0,153.8,430.7,61937.0,523643.0,13.4,129.85946529999998,34.6,33.7,35.6,2.35,47.5,6.3,21.9,40.96533230930119,21.4,19.0,28.3,69.5,4.9,82.5,57.21823988166763,62.8,22.6,10.2,84.42134229999999,5.199353976,5.404960427000001,1.885542476,45.26843317,4.458527742,93564.75,172.37361111111107,"Dane County, Wisconsin","(61494.5, 125635]",Dane County,Wisconsin
463.0,201.0,178.9,437.3,54359.0,88502.0,9.9,0.0,42.0,40.4,43.7,2.51,51.1,15.0,45.6,43.03468525072623,6.2,40.2,11.5,60.1,6.0,77.7,57.6,51.7,30.3,13.9,93.82361909,2.0960619780000003,0.603069556,0.9271912090000001,53.53820299,4.49736915,52796.0,172.37361111111107,"Dodge County, Wisconsin","(51046.4, 54545.6]",Dodge County,Wisconsin
208.0,77.0,158.7,449.3,49717.0,27554.0,11.0,1778.326196,51.7,50.2,53.2,2.11,62.6,20.8,31.0,36.12803991057755,11.1,32.9,19.7,55.6,6.2,75.8,54.15725820727719,42.4,39.5,15.5,96.61750388,0.540910894,0.47960765899999996,0.393061916,56.50832819,4.4813801810000005,49534.0,172.37361111111107,"Door County, Wisconsin","(48021.6, 51046.4]",Door County,Wisconsin
187.0,104.0,192.8,354.7,46475.0,43601.0,13.9,0.0,40.6,39.8,41.3,2.28,47.6,10.9,26.9,54.7,7.5,33.2,15.4,59.9,7.0,66.5,51.4,47.1,37.9,20.6,92.94732756,1.102764903,1.137012261,0.264846229,44.24412034,6.150455775,46611.3,172.37361111111107,"Douglas County, Wisconsin","(45201, 48021.6]",Douglas County,Wisconsin
177.0,72.0,155.6,396.1,52224.0,44497.0,13.9,0.0,34.1,33.4,35.0,2.48,47.6,4.5,25.4,31.710596185713566,5.5,34.6,16.2,62.0,6.1,72.4,57.5,50.2,32.3,16.8,94.42242804,0.597839625,2.096967776,0.23551258,51.38981814,5.116736738999999,52796.0,172.37361111111107,"Dunn County, Wisconsin","(51046.4, 54545.6]",Dunn County,Wisconsin
454.0,177.0,163.4,440.9,48102.0,102105.0,14.4,675.7749376,33.8,33.0,34.7,2.43,46.4,6.9,26.6,42.03136194564182,8.3,26.9,19.9,65.3,5.8,74.8,60.1,54.2,29.4,14.6,92.75184882,0.737551959,3.4478332560000005,0.233015077,46.89544532,4.346348463,49534.0,172.37361111111107,"Eau Claire County, Wisconsin","(48021.6, 51046.4]",Eau Claire County,Wisconsin
23.0,13.0,171.9,308.2,44562.0,4464.0,12.8,0.0,51.1,50.8,51.3,2.32,59.9,23.9,15.7,64.09047297932497,0.0,39.2,12.0,51.1,7.2,68.9,48.1,38.9,41.8,17.6,98.45844504,0.20107238600000002,0.067024129,0.0,57.93067227,3.462050599,43962.7,172.37361111111107,"Florence County, Wisconsin","(42724.4, 45201]",Florence County,Wisconsin
579.0,206.0,159.4,477.0,52149.0,101973.0,9.9,235.3564179,41.0,40.1,41.8,2.4,54.8,10.6,33.8,45.423692660220944,6.2,38.5,14.8,64.6,5.3,77.1,60.3,54.8,30.6,14.4,93.58516484,1.164638933,1.315737834,1.864207221,53.51968638,4.541733098,52796.0,172.37361111111107,"Fond du Lac County, Wisconsin","(51046.4, 54545.6]",Fond du Lac County,Wisconsin
68.0,25.0,166.4,490.6,41418.0,9057.0,17.0,4306.06161,45.3,44.4,46.4,2.33,52.8,18.9,42.2,35.188738258359926,4.4,40.7,8.8,47.6,10.1,59.8,40.1,35.1,43.9,20.4,82.26229508,0.491803279,0.153005464,0.0,51.39107612,7.250418292999999,41543.55,172.37361111111107,"Forest County, Wisconsin","(40362.7, 42724.4]",Forest County,Wisconsin
257.0,108.0,166.9,428.2,46972.0,52250.0,15.0,0.0,36.1,33.2,39.7,2.44,48.6,8.4,23.8,63.0,4.7,38.7,13.1,62.2,4.6,74.8,58.4,50.5,30.4,13.9,96.73716716,1.303190973,0.7360795509999999,0.273844899,51.66349565,5.174434328,46611.3,172.37361111111107,"Grant County, Wisconsin","(45201, 48021.6]",Grant County,Wisconsin
187.0,74.0,158.4,420.0,53328.0,37186.0,8.7,0.0,42.2,41.3,43.2,2.47,56.7,10.5,40.9,36.1,12.4,39.0,14.8,67.6,3.5,78.2,57.818727367885316,53.9,30.2,13.8,97.19792679,0.296944174,0.639779721,0.410322859,55.27363520000001,5.46031746,52796.0,172.37361111111107,"Green County, Wisconsin","(51046.4, 54545.6]",Green County,Wisconsin
89.0,32.0,152.3,447.2,61802.0,17110.0,8.2,0.0,458.4,36.3,40.7,2.46,58.1,4.3,22.7,32.05594005393329,6.2,29.5,18.0,63.4,3.5,83.4,67.6,55.0,24.3,9.0,96.47605601,0.352982704,0.482409695,1.194258148,60.49149338,9.675645959,93564.75,160.55375,"Seward County, Nebraska","(61494.5, 125635]",Seward County,Nebraska
29.0,15.0,169.9,356.1,40351.0,5220.0,16.0,191.5708812,46.1,45.2,47.8,2.29,56.5,30.1,26.2,35.38524071912966,5.4,31.1,17.2,61.2,1.4,64.9,43.801561781690076,28.1,38.3,17.8,84.54854552,0.434454099,0.547789951,0.491122025,52.45683931,5.360824742,38888.25,160.55375,"Sheridan County, Nebraska","(37413.8, 40362.7]",Sheridan County,Nebraska
20.0,10.0,187.4,400.6,43883.0,3091.0,12.1,0.0,49.5,47.7,50.5,2.21,61.0,11.9,14.8,59.1,14.2,42.3,10.0,62.2,3.1,75.6,55.9,44.3,35.3,14.8,97.90794979,1.223044738,0.193112327,0.41841004200000004,53.95787945,7.992565056,43962.7,160.55375,"Sherman County, Nebraska","(42724.4, 45201]",Sherman County,Nebraska
16.0,10.0,138.2,221.5,55955.0,5937.0,9.2,0.0,38.8,36.8,41.4,2.61,62.7,12.4,29.1,33.81124129931033,5.3,35.0,14.2,68.3,2.6,76.1,60.8,48.8,28.0,12.4,97.18796251,0.559118566,0.263114619,0.34533793799999996,61.73052088,5.6782334379999995,58020.05,160.55375,"Stanton County, Nebraska","(54545.6, 61494.5]",Stanton County,Nebraska
40.0,13.0,120.2,432.5,49517.0,5163.0,10.7,0.0,48.9,47.6,50.9,2.15,67.0,21.5,22.7,40.23805263895523,9.2,37.0,14.8,56.493048162072505,1.7,74.0,54.6,39.3,36.1,16.8,97.10536472,0.057892705999999995,0.0,0.0,59.54720205,6.35451505,49534.0,160.55375,"Thayer County, Nebraska","(48021.6, 51046.4]",Thayer County,Nebraska
30.0,14.0,215.0,453.6,41344.0,7064.0,34.0,0.0,28.6,27.5,30.3,3.3,40.9,30.2,32.9,33.730100693016254,3.0,35.5,9.2,47.938776052923004,14.4,39.9,31.5,26.1,39.1,28.4,41.41952203,0.10077742599999999,0.56147423,0.38871292799999996,41.69865643,8.467741935,41543.55,160.55375,"Thurston County, Nebraska","(40362.7, 42724.4]",Thurston County,Nebraska
24.0,12.0,156.3,350.1,44726.0,4154.0,12.3,0.0,46.0,44.2,46.6,2.21,64.2,17.2,34.4,55.9166826737597,3.1,42.6,14.5,67.0,1.4,70.5,44.452230377385746,35.6,38.3,16.9,98.30747532,0.070521862,0.0,0.023507287,56.87928308,5.01285347,43962.7,160.55375,"Valley County, Nebraska","(42724.4, 45201]",Valley County,Nebraska
104.0,39.0,159.2,431.4,69191.0,20248.0,7.4,0.0,41.2,40.1,42.4,2.48,63.5,13.0,24.9,38.32635352706498,11.2,31.1,22.6,68.0,1.4,82.4,68.2,58.2,22.9,8.3,97.27995261,0.676309424,0.098731303,0.306067039,62.95743092,5.725611099,93564.75,160.55375,"Washington County, Nebraska","(61494.5, 125635]",Washington County,Nebraska
39.0,15.0,142.1,392.0,53290.0,9367.0,13.6,0.0,30.1,27.2,32.2,2.33,53.9,3.6,17.7,34.614590524418865,2.4,20.5,25.8,66.8,3.0,82.7,66.6,57.2,22.2,9.1,95.25729443,3.3421750660000002,0.021220159,0.7320954909999999,58.74285714,5.981533521,52796.0,160.55375,"Wayne County, Nebraska","(51046.4, 54545.6]",Wayne County,Nebraska
31.0,12.0,162.7,495.5,40979.0,3625.0,12.7,0.0,47.5,45.5,49.0,2.31,57.2,28.0,31.1,28.8,3.5,36.1,12.9,56.7,4.7,69.1,50.4,38.5,38.3,17.7,95.53692183,0.054097917,1.3794968890000001,0.5139302139999999,54.25257732,3.524229075,41543.55,160.55375,"Webster County, Nebraska","(40362.7, 42724.4]",Webster County,Nebraska
72.0,33.0,164.7,389.2,51335.0,13806.0,10.6,0.0,41.3,38.2,43.6,2.31,56.5,13.6,25.8,55.3,5.3,32.6,19.0,65.5,2.0,77.4,58.2,44.1,28.9,11.6,95.60940326,0.933092224,0.224231465,0.7016274859999999,55.1213419,6.993486459,52796.0,160.55375,"York County, Nebraska","(51046.4, 54545.6]",York County,Nebraska
1962.667684,62.0,211.0,453.5494221,46840.0,24200.0,13.2,0.0,38.9,37.1,40.8,2.51,51.6,19.8,39.3,46.218530910413854,1.4,35.0,10.9,48.4,11.9,63.0,50.52956725942976,34.9,37.0,17.3,81.84067293,2.370938479,2.667821211,3.645060201,49.69920844,7.724034496,46611.3,177.43529411764706,"Churchill County, Nevada","(45201, 48021.6]",Churchill County,Nevada
1962.667684,3120.0,167.7,453.5494221,51241.0,2114801.0,15.6,405.2390745,36.4,35.9,37.0,2.78,44.6,20.2,35.5,44.40365771676125,4.9,28.8,15.1,57.7,10.8,62.9,51.7,45.4,27.3,16.0,63.75048389,10.83685568,9.169756707000001,10.14589511,43.81306543,5.125073246,52796.0,177.43529411764706,"Clark County, Nevada","(51046.4, 54545.6]",Clark County,Nevada
1962.667684,108.0,145.2,453.5494221,60322.0,47710.0,10.3,0.0,49.4,48.7,50.0,2.37,58.9,17.3,38.6,38.47427314337503,5.0,24.7,16.4,51.5,8.5,70.7,48.9,39.6,35.8,12.9,89.15127277,0.554391756,1.305571426,3.49986246,56.13529501,5.193753615,58020.05,177.43529411764706,"Douglas County, Nevada","(54545.6, 61494.5]",Douglas County,Nevada
1962.667684,55.0,143.2,453.5494221,72648.0,51935.0,10.8,0.0,33.5,32.9,34.1,2.87,56.6,19.0,33.7,42.3,5.1,26.8,12.3,67.0,5.5,73.0,63.9,60.9,18.5,10.0,88.13661223,1.2897094759999999,0.927039293,2.5619642369999998,57.82097649,6.7007335370000005,93564.75,177.43529411764706,"Elko County, Nevada","(61494.5, 125635]",Elko County,Nevada
1962.667684,4.0,262.1,453.5494221,47180.0,829.0,14.0,0.0,46.5,43.0,47.5,2.35,44.3,1.2,62.7,36.1,0.0,43.2,12.6,46.0,11.9,56.5,38.8,34.9,37.1,16.5,87.37949167,0.0,0.0,7.9754601229999995,40.57971014,4.326923077,46611.3,177.43529411764706,"Esmeralda County, Nevada","(45201, 48021.6]",Esmeralda County,Nevada
1962.667684,4.0,178.7,453.5494221,70535.0,2016.0,9.8,0.0,43.9,44.9,42.6,2.17,64.7,48.1,19.2,32.7,0.0,35.8,14.2,64.0,4.7,76.4,63.3,52.6,18.6,2.6,95.80587178,0.119832235,0.0,1.4379868180000002,56.06258149,2.412868633,93564.75,177.43529411764706,"Eureka County, Nevada","(61494.5, 125635]",Eureka County,Nevada
1962.667684,27.0,191.5,453.5494221,67423.0,17019.0,10.7,0.0,35.3,34.9,35.4,2.74,51.6,31.9,40.2,38.4113549850582,4.7,37.4,8.8,64.5,7.8,69.4,59.2,53.9,20.6,11.6,87.06275268,0.451163063,0.31640007,4.371008379,51.35794438,5.517423442,93564.75,177.43529411764706,"Humboldt County, Nevada","(61494.5, 125635]",Humboldt County,Nevada
1962.667684,7.0,123.8,453.5494221,74347.0,5903.0,11.0,0.0,37.2,36.4,37.6,2.79,54.3,24.3,51.6,30.593724782984424,3.3,37.5,4.7,59.8,12.0,69.1,57.3,53.7,24.4,11.3,88.44601413,0.134544231,0.8072653879999999,2.371342079,56.90633869,11.63179916,93564.75,177.43529411764706,"Lander County, Nevada","(61494.5, 125635]",Lander County,Nevada
1962.667684,9.0,127.4,453.5494221,45629.0,5036.0,15.1,0.0,37.4,37.3,38.1,2.55,56.8,30.1,38.4,30.7,0.8,32.1,15.9,41.0,11.8,64.1,51.8,48.5,31.5,15.5,90.64304967,2.9264536,0.077011937,0.904890258,59.21402018,4.519774011,46611.3,177.43529411764706,"Lincoln County, Nevada","(45201, 48021.6]",Lincoln County,Nevada
1962.667684,124.0,195.7,453.5494221,48576.0,52585.0,13.7,0.0,43.2,43.1,43.4,2.63,51.1,30.2,36.7,36.88275230943499,0.2,30.2,11.1,48.6,13.6,61.1,44.5,38.6,37.5,19.1,85.73668622,0.936949494,1.306696092,5.42617651,51.96681008,4.62962963,49534.0,177.43529411764706,"Lyon County, Nevada","(48021.6, 51046.4]",Lyon County,Nevada
1962.667684,20.0,254.3,453.5494221,40714.0,4478.0,19.0,0.0,48.7,48.0,49.2,0.0225,41.8,6.1,42.3,51.6,0.0,31.2,6.8,48.1,15.4,58.1,39.6,36.4,43.2,21.6,66.68856767,1.3140604470000001,4.095488392,4.358300482,34.42211055,9.518477043999999,41543.55,177.43529411764706,"Mineral County, Nevada","(40362.7, 42724.4]",Mineral County,Nevada
1962.667684,154.0,213.5,453.5494221,42881.0,42477.0,16.8,0.0,50.8,50.8,50.8,0.0242,54.4,32.3,41.2,35.47338589365999,3.3,35.6,9.2,39.7,13.4,53.1,34.6,30.2,48.2,25.0,85.66334311,2.564222874,1.431085044,5.158944282,52.18339358,6.302577113,43962.7,177.43529411764706,"Nye County, Nevada","(42724.4, 45201]",Nye County,Nevada
1962.667684,9.0,121.8,453.5494221,52001.0,6634.0,18.5,0.0,41.3,39.5,44.1,2.29,44.8,38.0,28.9,47.417856629380005,0.0,35.4,7.5,36.9,9.5,59.9,43.8,38.1,34.7,19.1,86.35822672,4.819994049,0.16364177300000002,2.9157988689999996,51.4162266,14.62113127,52796.0,177.43529411764706,"Pershing County, Nevada","(51046.4, 54545.6]",Pershing County,Nevada
1962.667684,7.0,132.6,453.5494221,55291.0,3987.0,8.4,0.0,54.7,54.0,55.6,2.2,53.5,16.9,43.5,33.541524798645305,13.7,29.5,14.1,50.4,10.3,68.5,48.0,40.6,34.1,13.2,94.24790023,0.432680071,1.4507508269999998,0.20361415100000002,52.23542728,1.17820324,58020.05,177.43529411764706,"Storey County, Nevada","(54545.6, 61494.5]",Storey County,Nevada
1962.667684,727.0,166.0,453.5494221,52862.0,446903.0,15.4,170.0592746,37.6,36.8,38.4,2.58,47.0,15.9,28.7,51.868653310743355,7.8,24.0,18.2,59.6,9.1,65.4,56.268893295638264,45.7,28.1,15.6,80.45763518,2.406331677,5.309883017,5.805723427999999,45.20183955,5.642578635,52796.0,177.43529411764706,"Washoe County, Nevada","(51046.4, 54545.6]",Washoe County,Nevada
1962.667684,23.0,188.4,453.5494221,57243.0,9811.0,13.7,0.0,39.4,38.4,40.3,2.71,44.8,23.9,47.1,43.337319148982324,4.3,34.5,8.8,43.8,10.6,67.6,51.7,48.4,31.9,13.7,86.56506918,4.170844195,0.741929015,0.922398235,53.24756825,5.470459518999999,58020.05,177.43529411764706,"White Pine County, Nevada","(54545.6, 61494.5]",White Pine County,Nevada
1962.667684,145.0,193.5,453.5494221,45639.0,54521.0,19.3,36.68311293,42.6,41.2,44.4,2.43,45.1,17.4,33.7,35.630513783170116,5.1,28.6,12.8,52.9,11.3,61.3,45.9,41.5,35.6,18.7,82.83653317,0.9654564809999999,2.988142873,7.250100951,42.93785311,4.262413265,46611.3,177.43529411764706,"Carson City, Nevada","(45201, 48021.6]",Carson City,Nevada
411.0,151.0,182.6,508.6,59831.0,60641.0,10.0,329.8098646,46.1,45.3,46.8,2.42,54.2,15.4,37.9,36.2,10.5,31.5,19.1,60.8,5.3,69.6,53.82103181248823,48.6,33.9,16.8,96.38901306,0.543055349,1.066242819,0.322853027,53.36016587,4.824422651,58020.05,170.88,"Belknap County, New Hampshire","(54545.6, 61494.5]",Belknap County,New Hampshire
360.0,133.0,168.8,481.8,57556.0,47285.0,10.7,0.0,50.3,49.3,51.0,2.22,59.4,14.8,44.4,37.5,3.4,31.4,20.0,56.6,5.8,70.0,47.9,40.2,36.4,13.4,97.39650201,0.359901501,0.599835834,0.027360932999999997,54.68263699,7.381867511,58020.05,170.88,"Carroll County, New Hampshire","(54545.6, 61494.5]",Carroll County,New Hampshire
452.0,156.0,162.8,489.4,56008.0,75909.0,11.8,13.17366847,42.0,41.4,42.5,2.34,48.4,6.1,24.1,60.9,9.0,33.8,19.4,62.2,6.1,75.0,60.3,55.0,28.7,12.7,95.68755724,0.730079812,1.17493131,0.39251602799999996,48.86415562,4.687933426,58020.05,170.88,"Cheshire County, New Hampshire","(54545.6, 61494.5]",Cheshire County,New Hampshire
223.0,93.0,181.6,459.2,42491.0,31212.0,14.9,32.03895937,48.1,46.7,49.5,2.13,51.5,13.2,43.9,39.42524765009254,7.6,39.1,11.7,54.2,6.9,61.8,43.2,38.6,43.5,22.5,95.54753687,1.735174145,0.42987135200000004,0.33573893899999996,48.23214537,5.975049245,41543.55,170.88,"Coos County, New Hampshire","(40362.7, 42724.4]",Coos County,New Hampshire
487.0,178.0,155.0,435.5,56353.0,89320.0,11.6,78.36990596,41.9,40.5,43.1,2.35,48.5,6.6,25.6,35.705520720179294,10.9,28.6,20.2,59.7,5.0,72.3,57.3,51.0,29.4,14.0,93.24050548,0.871940095,3.2101722610000003,0.14662920699999998,49.5875553,6.078496198,58020.05,170.88,"Grafton County, New Hampshire","(54545.6, 61494.5]",Grafton County,New Hampshire
2075.0,694.0,163.2,482.2,71233.0,406678.0,8.7,105.73475819999999,40.1,39.2,41.1,2.55,51.4,12.9,31.8,40.4,14.9,27.2,23.0,66.1,5.9,76.7,64.4,59.0,25.2,12.7,90.78351965,2.388531878,3.608418405,0.934223164,51.98701098,5.055576216,93564.75,170.88,"Hillsborough County, New Hampshire","(61494.5, 125635]",Hillsborough County,New Hampshire
879.0,309.0,173.1,507.6,62429.0,147994.0,9.5,378.39371869999997,42.6,41.4,43.7,2.49,51.5,10.9,29.9,49.9,9.3,28.4,21.5,62.9,5.2,76.3,61.5,56.3,28.3,13.1,94.98241230000001,1.181567546,1.635180834,0.407437085,53.12759016,3.9018156960000003,93564.75,170.88,"Merrimack County, New Hampshire","(61494.5, 125635]",Merrimack County,New Hampshire
